user_id,email,password,name,phone,birth_date,role,status,created_at,updated_at,last_login_at
1885,user_1885@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,황은준,010-9859-5162,2000-02-26,ROLE_USER,ACTIVE,2023-10-13 00:00:00,2023-10-13 00:00:00,2026-06-23 16:05:00
1886,user_1886@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,최서원,010-3656-9083,1980-08-15,ROLE_USER,ACTIVE,2024-01-11 00:00:00,2024-01-11 00:00:00,2026-05-12 13:44:00
1887,user_1887@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조승우,010-4913-4069,1999-11-24,ROLE_USER,ACTIVE,2026-02-12 00:00:00,2026-02-12 00:00:00,2026-06-27 08:19:00
1888,user_1888@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,강지인,010-7345-3816,1995-04-25,ROLE_USER,ACTIVE,2024-10-27 00:00:00,2024-10-27 00:00:00,2026-06-27 18:32:00
1889,user_1889@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박서우,010-4475-1431,1999-10-20,ROLE_USER,ACTIVE,2024-09-15 00:00:00,2024-09-15 00:00:00,2026-06-08 15:14:00
1890,user_1890@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,홍태영,010-8496-2796,1994-02-26,ROLE_USER,ACTIVE,2025-08-15 00:00:00,2025-08-15 00:00:00,2026-06-25 17:28:00
1891,user_1891@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,안서영,010-3837-7572,1997-10-15,ROLE_USER,ACTIVE,2025-01-14 00:00:00,2025-01-14 00:00:00,2026-06-25 14:31:00
1892,user_1892@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송지영,010-6956-9077,1987-02-14,ROLE_USER,ACTIVE,2024-06-29 00:00:00,2024-06-29 00:00:00,2026-06-27 08:03:00
1893,user_1893@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정주우,010-3303-2395,1983-03-04,ROLE_USER,ACTIVE,2025-06-30 00:00:00,2025-06-30 00:00:00,2026-07-02 20:22:00
1894,user_1894@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,홍승아,010-8515-4587,1998-11-01,ROLE_USER,ACTIVE,2025-03-27 00:00:00,2025-03-27 00:00:00,2026-06-23 09:50:00
1895,user_1895@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,장은현,010-3453-5241,2000-04-27,ROLE_USER,ACTIVE,2024-11-27 00:00:00,2024-11-27 00:00:00,2026-06-26 10:27:00
1896,user_1896@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박주빈,010-5583-1153,2003-07-24,ROLE_USER,ACTIVE,2025-03-09 00:00:00,2025-03-09 00:00:00,2026-06-27 13:19:00
1897,user_1897@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정민영,010-2734-3075,1992-11-04,ROLE_USER,ACTIVE,2024-04-02 00:00:00,2024-04-02 00:00:00,2026-06-21 19:24:00
1898,user_1898@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김서혁,010-5361-9228,2000-04-16,ROLE_USER,ACTIVE,2026-05-16 00:00:00,2026-05-16 00:00:00,2026-05-15 15:30:00
1899,user_1899@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,홍태아,010-9071-2607,1993-09-21,ROLE_USER,ACTIVE,2025-12-30 00:00:00,2025-12-30 00:00:00,2026-06-28 19:09:00
1900,user_1900@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,윤현율,010-2256-9052,1992-10-17,ROLE_USER,ACTIVE,2024-09-29 00:00:00,2024-09-29 00:00:00,2026-06-20 22:46:00
1901,user_1901@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,신도아,010-2926-6178,1983-07-17,ROLE_USER,ACTIVE,2024-01-03 00:00:00,2024-01-03 00:00:00,2026-06-23 09:05:00
1902,user_1902@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,서서준,010-2085-3212,1978-12-26,ROLE_USER,ACTIVE,2025-04-01 00:00:00,2025-04-01 00:00:00,2026-07-02 16:45:00
1903,user_1903@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,서시원,010-4131-4487,2000-08-11,ROLE_USER,ACTIVE,2026-04-25 00:00:00,2026-04-25 00:00:00,2026-06-02 15:27:00
1904,user_1904@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,강승혁,010-3653-8137,1999-04-26,ROLE_USER,ACTIVE,2026-05-24 00:00:00,2026-05-24 00:00:00,2026-05-29 18:26:00
1905,user_1905@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김서혁,010-3178-4311,1998-08-07,ROLE_USER,ACTIVE,2025-10-22 00:00:00,2025-10-22 00:00:00,2026-06-23 13:42:00
1906,user_1906@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,장현혁,010-1612-8499,2001-11-20,ROLE_USER,ACTIVE,2026-04-20 00:00:00,2026-04-20 00:00:00,2026-06-09 09:44:00
1907,user_1907@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,황승영,010-5250-8877,1995-03-25,ROLE_USER,ACTIVE,2024-05-28 00:00:00,2024-05-28 00:00:00,2026-06-24 16:45:00
1908,user_1908@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김시원,010-7289-5111,1989-09-14,ROLE_USER,ACTIVE,2025-12-02 00:00:00,2025-12-02 00:00:00,2026-06-18 09:14:00
1909,user_1909@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,서민율,010-3514-9126,1971-07-13,ROLE_USER,ACTIVE,2025-06-05 00:00:00,2025-06-05 00:00:00,2026-06-18 10:39:00
1910,user_1910@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,오승준,010-1853-2247,1991-02-07,ROLE_USER,ACTIVE,2025-11-21 00:00:00,2025-11-21 00:00:00,2026-06-18 18:16:00
1911,user_1911@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송서준,010-8030-6549,2003-01-13,ROLE_USER,ACTIVE,2024-03-04 00:00:00,2024-03-04 00:00:00,2026-06-10 21:37:00
1912,user_1912@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조시영,010-4562-3410,1993-11-01,ROLE_USER,ACTIVE,2025-07-14 00:00:00,2025-07-14 00:00:00,2026-06-22 14:10:00
1913,user_1913@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,한태아,010-5815-4433,2000-06-01,ROLE_USER,ACTIVE,2025-08-06 00:00:00,2025-08-06 00:00:00,2026-06-26 10:11:00
1914,user_1914@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,황하혁,010-7374-3987,1996-01-06,ROLE_USER,ACTIVE,2026-04-03 00:00:00,2026-04-03 00:00:00,2026-07-01 12:54:00
1915,user_1915@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조주원,010-5241-6841,1994-12-17,ROLE_USER,ACTIVE,2025-02-20 00:00:00,2025-02-20 00:00:00,2026-07-01 16:30:00
1916,user_1916@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김주아,010-2067-1705,1973-03-07,ROLE_USER,ACTIVE,2026-04-22 00:00:00,2026-04-22 00:00:00,2026-06-25 19:21:00
1917,user_1917@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김승수,010-6005-2736,1989-01-24,ROLE_USER,ACTIVE,2023-10-11 00:00:00,2023-10-11 00:00:00,2026-06-20 13:33:00
1918,user_1918@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정도율,010-1370-9795,2001-10-11,ROLE_USER,ACTIVE,2025-02-07 00:00:00,2025-02-07 00:00:00,2026-06-09 15:44:00
1919,user_1919@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,오민수,010-6439-9058,1976-06-25,ROLE_USER,ACTIVE,2024-04-02 00:00:00,2024-04-02 00:00:00,2026-06-20 14:16:00
1920,user_1920@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,전지우,010-5983-2966,1994-11-08,ROLE_USER,ACTIVE,2026-04-25 00:00:00,2026-04-25 00:00:00,2026-06-09 17:25:00
1921,user_1921@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이도인,010-7562-6993,1980-05-23,ROLE_USER,ACTIVE,2025-10-28 00:00:00,2025-10-28 00:00:00,2026-06-26 12:47:00
1922,user_1922@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,신민준,010-3901-3260,1975-10-03,ROLE_USER,ACTIVE,2024-05-18 00:00:00,2024-05-18 00:00:00,2026-06-20 10:27:00
1923,user_1923@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,황은현,010-3569-7880,1991-12-14,ROLE_USER,ACTIVE,2023-11-10 00:00:00,2023-11-10 00:00:00,2026-06-26 14:08:00
1924,user_1924@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,최주빈,010-2065-5948,1984-05-23,ROLE_USER,ACTIVE,2024-01-05 00:00:00,2024-01-05 00:00:00,2026-07-01 16:43:00
1925,user_1925@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,서예율,010-7258-2693,1972-09-20,ROLE_USER,ACTIVE,2024-01-29 00:00:00,2024-01-29 00:00:00,2026-06-24 12:26:00
1926,user_1926@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,최태우,010-4642-7249,1979-11-27,ROLE_USER,ACTIVE,2025-10-01 00:00:00,2025-10-01 00:00:00,2026-06-28 16:29:00
1927,user_1927@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박지아,010-9327-8756,1993-08-09,ROLE_USER,ACTIVE,2025-11-30 00:00:00,2025-11-30 00:00:00,2026-07-01 14:31:00
1928,user_1928@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,황서빈,010-7341-5859,1986-05-10,ROLE_USER,ACTIVE,2024-09-22 00:00:00,2024-09-22 00:00:00,2026-06-20 18:04:00
1929,user_1929@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송민빈,010-7681-3302,1973-05-02,ROLE_USER,ACTIVE,2026-04-28 00:00:00,2026-04-28 00:00:00,2026-05-21 19:46:00
1930,user_1930@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,한시수,010-2654-5615,1984-06-24,ROLE_USER,ACTIVE,2025-09-15 00:00:00,2025-09-15 00:00:00,2026-06-27 10:29:00
1931,user_1931@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박태아,010-2046-3467,1983-02-20,ROLE_USER,ACTIVE,2025-07-24 00:00:00,2025-07-24 00:00:00,2026-06-23 13:50:00
1932,user_1932@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조시아,010-5721-2954,1991-04-11,ROLE_USER,ACTIVE,2025-05-13 00:00:00,2025-05-13 00:00:00,2026-06-29 10:55:00
1933,user_1933@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,강시준,010-7975-6349,1996-07-23,ROLE_USER,ACTIVE,2024-03-27 00:00:00,2024-03-27 00:00:00,2026-06-28 14:26:00
1934,user_1934@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정하빈,010-6426-5976,1972-10-01,ROLE_USER,ACTIVE,2024-04-02 00:00:00,2024-04-02 00:00:00,2026-06-24 09:04:00
1935,user_1935@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김서원,010-1552-3534,1977-11-05,ROLE_USER,ACTIVE,2023-11-22 00:00:00,2023-11-22 00:00:00,2026-06-24 20:24:00
1936,user_1936@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,장태아,010-8597-8307,1991-06-28,ROLE_USER,ACTIVE,2024-09-02 00:00:00,2024-09-02 00:00:00,2026-06-25 18:56:00
1937,user_1937@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,임예아,010-9543-9783,1987-02-02,ROLE_USER,ACTIVE,2025-01-02 00:00:00,2025-01-02 00:00:00,2026-06-19 15:26:00
1938,user_1938@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김은준,010-5132-6248,1997-09-17,ROLE_USER,ACTIVE,2024-03-14 00:00:00,2024-03-14 00:00:00,2026-06-22 10:24:00
1939,user_1939@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,안예혁,010-7299-5530,1991-12-04,ROLE_USER,ACTIVE,2024-03-16 00:00:00,2024-03-16 00:00:00,2026-06-27 09:55:00
1940,user_1940@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송서우,010-3090-3743,2001-03-27,ROLE_USER,ACTIVE,2025-01-11 00:00:00,2025-01-11 00:00:00,2026-06-05 11:04:00
1941,user_1941@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,서현영,010-7934-9260,1986-09-18,ROLE_USER,ACTIVE,2025-11-15 00:00:00,2025-11-15 00:00:00,2026-06-21 08:11:00
1942,user_1942@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송예현,010-8327-6394,1990-06-09,ROLE_USER,ACTIVE,2024-04-01 00:00:00,2024-04-01 00:00:00,2026-06-26 21:51:00
1943,user_1943@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,황민준,010-6674-7725,1996-06-28,ROLE_USER,ACTIVE,2026-05-03 00:00:00,2026-05-03 00:00:00,2026-05-24 10:33:00
1944,user_1944@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조지현,010-1532-9866,1988-05-28,ROLE_USER,ACTIVE,2024-12-17 00:00:00,2024-12-17 00:00:00,2026-06-20 09:45:00
1945,user_1945@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,홍승아,010-5033-6349,1997-01-23,ROLE_USER,ACTIVE,2023-12-01 00:00:00,2023-12-01 00:00:00,2026-07-01 19:50:00
1946,user_1946@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,서서원,010-2675-1138,1997-02-07,ROLE_USER,ACTIVE,2025-04-23 00:00:00,2025-04-23 00:00:00,2026-06-20 22:49:00
1947,user_1947@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,전시아,010-3032-3460,1983-08-09,ROLE_USER,ACTIVE,2023-11-27 00:00:00,2023-11-27 00:00:00,2026-06-28 08:39:00
1948,user_1948@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이태율,010-9128-8647,2002-07-02,ROLE_USER,ACTIVE,2026-03-26 00:00:00,2026-03-26 00:00:00,2026-06-20 21:43:00
1949,user_1949@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,오예영,010-3265-4087,1998-02-12,ROLE_USER,ACTIVE,2025-03-31 00:00:00,2025-03-31 00:00:00,2026-06-20 17:43:00
1950,user_1950@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,신태현,010-2031-5620,2001-07-10,ROLE_USER,ACTIVE,2024-05-20 00:00:00,2024-05-20 00:00:00,2026-06-21 21:21:00
1951,user_1951@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김은원,010-2967-1474,2002-06-20,ROLE_USER,ACTIVE,2024-01-11 00:00:00,2024-01-11 00:00:00,2026-06-30 17:20:00
1952,user_1952@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김현아,010-7385-7648,1973-06-13,ROLE_USER,ACTIVE,2024-07-08 00:00:00,2024-07-08 00:00:00,2026-06-24 20:52:00
1953,user_1953@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이현우,010-6967-5064,1991-12-04,ROLE_USER,ACTIVE,2026-01-08 00:00:00,2026-01-08 00:00:00,2026-06-23 08:32:00
1954,user_1954@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김지혁,010-7722-8930,1972-04-08,ROLE_USER,ACTIVE,2026-04-09 00:00:00,2026-04-09 00:00:00,2026-07-02 22:30:00
1955,user_1955@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,송주율,010-1086-7961,1996-09-21,ROLE_USER,ACTIVE,2023-12-07 00:00:00,2023-12-07 00:00:00,2026-06-29 12:05:00
1956,user_1956@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박민수,010-3556-8108,2002-01-20,ROLE_USER,ACTIVE,2024-01-28 00:00:00,2024-01-28 00:00:00,2026-06-21 15:10:00
1957,user_1957@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,오서원,010-8340-1588,1988-09-11,ROLE_USER,ACTIVE,2023-12-02 00:00:00,2023-12-02 00:00:00,2026-06-27 11:16:00
1958,user_1958@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권서아,010-1819-1865,1988-10-03,ROLE_USER,ACTIVE,2025-07-25 00:00:00,2025-07-25 00:00:00,2026-06-18 11:41:00
1959,user_1959@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이예빈,010-4718-4592,1991-08-21,ROLE_USER,ACTIVE,2024-02-17 00:00:00,2024-02-17 00:00:00,2026-06-26 22:41:00
1960,user_1960@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,윤시수,010-5659-9039,1989-10-09,ROLE_USER,ACTIVE,2024-10-21 00:00:00,2024-10-21 00:00:00,2026-06-23 13:03:00
1961,user_1961@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,한현현,010-4015-9311,1983-07-18,ROLE_USER,ACTIVE,2024-12-01 00:00:00,2024-12-01 00:00:00,2026-07-01 14:46:00
1962,user_1962@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,윤도아,010-2310-2045,1994-10-21,ROLE_USER,ACTIVE,2024-01-23 00:00:00,2024-01-23 00:00:00,2026-06-23 20:23:00
1963,user_1963@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,최시영,010-6795-1806,1992-07-09,ROLE_USER,ACTIVE,2024-04-08 00:00:00,2024-04-08 00:00:00,2026-05-04 14:53:00
1964,user_1964@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,김예혁,010-1999-7620,1983-12-08,ROLE_USER,ACTIVE,2025-01-17 00:00:00,2025-01-17 00:00:00,2026-06-29 17:27:00
1965,user_1965@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정승빈,010-3890-8472,1976-05-17,ROLE_USER,ACTIVE,2024-07-16 00:00:00,2024-07-16 00:00:00,2026-07-01 10:21:00
1966,user_1966@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,이민현,010-3423-3541,1985-10-08,ROLE_USER,ACTIVE,2025-06-29 00:00:00,2025-06-29 00:00:00,2026-06-24 12:55:00
1967,user_1967@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,황서원,010-6766-4145,1974-02-16,ROLE_USER,ACTIVE,2023-11-01 00:00:00,2023-11-01 00:00:00,2026-06-25 14:31:00
1968,user_1968@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,임지우,010-2707-6606,1977-12-16,ROLE_USER,ACTIVE,2026-04-23 00:00:00,2026-04-23 00:00:00,2026-06-25 10:06:00
1969,user_1969@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,홍현영,010-1117-9114,1980-07-24,ROLE_USER,ACTIVE,2025-10-02 00:00:00,2025-10-02 00:00:00,2026-06-21 08:30:00
1970,user_1970@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,윤서준,010-4941-9823,1993-06-04,ROLE_USER,ACTIVE,2025-02-16 00:00:00,2025-02-16 00:00:00,2026-06-21 14:49:00
1971,user_1971@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,한은혁,010-2645-3305,2003-07-07,ROLE_USER,ACTIVE,2026-04-21 00:00:00,2026-04-21 00:00:00,2026-06-08 11:00:00
1972,user_1972@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,권도원,010-5083-8626,2000-06-13,ROLE_USER,ACTIVE,2025-03-01 00:00:00,2025-03-01 00:00:00,2026-06-21 19:31:00
1973,user_1973@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,정예영,010-4414-9327,1995-05-05,ROLE_USER,ACTIVE,2024-04-08 00:00:00,2024-04-08 00:00:00,2026-06-27 20:23:00
1974,user_1974@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,최지우,010-2330-5913,1997-01-07,ROLE_USER,ACTIVE,2025-08-16 00:00:00,2025-08-16 00:00:00,2026-06-30 12:08:00
1975,user_1975@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,임예혁,010-1929-5011,1982-09-03,ROLE_USER,ACTIVE,2025-12-04 00:00:00,2025-12-04 00:00:00,2026-06-19 10:30:00
1976,user_1976@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,장승혁,010-3999-3543,1987-02-11,ROLE_USER,ACTIVE,2025-10-31 00:00:00,2025-10-31 00:00:00,2026-07-02 13:23:00
1977,user_1977@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,박은아,010-1154-8705,1978-03-16,ROLE_USER,ACTIVE,2023-12-30 00:00:00,2023-12-30 00:00:00,2026-06-25 12:17:00
1978,user_1978@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,안승아,010-8977-9327,1976-05-22,ROLE_USER,ACTIVE,2025-02-24 00:00:00,2025-02-24 00:00:00,2026-06-30 21:12:00
1979,user_1979@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,조하우,010-3711-3044,2002-05-11,ROLE_USER,ACTIVE,2024-10-15 00:00:00,2024-10-15 00:00:00,2026-06-26 22:40:00
1980,user_1980@test.com,$2a$10$7zB3qQzEcbB7mU5eL2n9fO0xH98o2tYpM.2s5lR7wE.2F8u7y6X1.,장태준,010-1448-4688,1997-01-28,ROLE_USER,ACTIVE,2026-04-25 00:00:00,2026-04-25 00:00:00,2026-06-29 19:27:00
